,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
21952,1,1,9,1,2,2,1
1009,2,3,4,1,2,1,0
15147,1,1,6,1,4,1,0
16943,1,1,4,1,2,1,1
2745,1,2,3,4,1,1,0
7593,2,1,8,1,0,1,1
16971,2,1,5,3,3,1,1
19280,2,2,8,2,5,2,0
4115,2,1,5,2,4,1,0
20393,2,1,4,1,5,1,0
3683,1,1,4,2,5,2,0
6456,1,1,6,1,3,1,0
8952,1,1,5,3,1,2,0
9752,1,1,7,2,4,1,2
11551,1,1,8,1,3,1,0
17410,2,1,9,3,0,3,0
15723,1,1,5,1,4,1,1
1926,2,1,9,3,2,3,1
7197,2,9,10,2,5,2,1
7871,1,1,5,1,2,1,0
10758,2,1,10,3,9,2,1
9879,1,2,2,1,3,1,0
930,1,2,7,2,2,3,0
6870,2,1,8,1,4,3,0
4303,2,1,7,1,3,1,0
7439,2,1,4,5,4,1,0
2428,1,1,4,1,1,1,0
4997,2,1,5,6,1,3,0
11318,1,1,6,4,3,1,0
10529,2,1,5,2,1,1,1
9738,2,1,6,1,6,1,0
22736,2,1,5,1,1,1,0
2952,2,1,3,2,3,2,1
22232,1,1,7,6,0,2,0
19210,2,1,4,3,5,1,0
12795,2,1,7,1,1,1,0
14635,2,1,9,3,4,3,1
20473,2,1,9,1,3,2,1
4466,1,7,4,1,0,1,0
14831,2,1,5,2,0,1,0
7179,2,5,5,5,7,1,0
12123,2,1,1,1,1,1,1
19607,1,6,3,3,1,1,0
5219,1,3,4,5,1,3,1
19048,1,1,4,2,3,2,0
9592,2,1,4,2,0,2,0
3139,1,1,2,1,3,1,0
20704,2,1,4,1,3,1,0
1966,2,1,9,1,4,1,0
2753,2,1,9,2,5,1,0
1932,2,1,2,1,0,1,0
8,1,1,3,1,0,1,0
18356,2,1,3,5,4,1,0
11283,2,1,5,4,7,1,0
13406,2,1,5,2,0,2,1
3545,2,4,2,1,1,1,0
17888,2,1,5,5,3,1,0
15501,1,1,2,1,6,2,1
3542,1,1,3,1,1,1,0
11020,2,1,2,2,3,2,0
911,1,1,5,1,6,3,1
20166,1,1,5,4,1,2,0
13146,1,1,7,3,4,1,1
19377,1,6,8,2,5,1,0
10690,2,1,1,1,3,1,1
12513,2,1,5,1,2,1,1
19068,2,1,2,5,1,2,0
21851,1,1,5,1,2,1,0
4103,1,1,7,4,6,2,1
11731,2,1,2,3,1,1,1
8405,2,1,5,2,4,2,0
16339,2,1,9,3,4,2,1
3992,2,1,8,1,7,1,0
19895,1,1,5,1,5,1,0
14647,1,1,10,4,3,3,1
14853,2,1,5,1,2,1,0
15909,2,2,5,5,3,1,0
2908,2,1,10,3,4,2,2
18513,1,1,5,3,3,2,2
19844,1,1,2,1,3,1,1
3960,2,1,1,1,1,1,0
22847,2,1,5,3,2,2,1
2243,1,1,10,3,4,2,1
4933,2,5,9,1,4,1,1
873,2,1,3,3,1,3,0
3906,1,1,9,1,1,3,1
1075,2,1,5,6,4,1,1
2685,1,2,3,1,3,1,0
21971,2,6,7,1,7,1,0
5747,1,1,6,4,2,3,2
13076,2,1,7,5,2,1,0
20015,1,1,5,1,4,1,0
4314,1,7,5,2,4,2,2
18819,1,8,7,5,6,1,0
455,2,2,7,1,2,1,1
9941,1,2,6,2,4,1,0
16667,1,1,5,5,2,1,1
4225,2,1,1,3,3,3,0
19158,2,7,1,1,1,1,0
21801,2,1,8,2,4,1,1
20191,2,1,6,6,3,1,0
12674,1,1,2,1,0,1,0
1125,1,1,3,1,2,1,0
19604,1,1,9,1,4,1,1
6622,1,1,5,4,3,3,0
14438,2,8,5,3,2,1,1
16965,1,1,1,1,1,1,0
11006,2,9,12,2,1,1,1
15476,1,2,4,1,0,1,1
18982,2,1,9,1,4,2,1
20911,2,1,4,4,5,1,0
11182,2,2,9,3,1,1,1
3404,2,6,9,4,7,1,1
9135,1,4,7,2,4,1,0
4648,2,6,6,6,3,3,2
22059,2,1,2,2,4,1,2
5566,1,2,7,1,1,1,1
354,1,1,6,1,2,1,0
22557,2,1,5,1,2,1,1
11574,1,7,3,1,2,1,0
11161,1,1,9,5,2,1,0
22123,1,1,9,6,0,3,0
5731,2,2,5,2,3,1,0
17123,2,1,8,3,0,1,1
22678,1,7,9,1,2,1,1
19606,2,2,5,1,2,1,1
22067,2,1,4,2,1,3,1
22090,1,1,11,3,2,3,1
4915,2,1,5,4,3,1,0
21371,2,1,8,2,5,1,0
1717,2,1,5,1,0,1,1
9304,1,1,5,3,1,3,0
3518,1,1,8,2,4,2,0
12576,2,1,7,1,2,1,1
13868,2,1,6,2,4,1,0
16460,2,1,2,4,3,1,1
1796,1,1,7,2,4,1,1
22119,1,1,4,1,3,1,0
8832,2,1,9,3,2,2,1
8123,2,2,5,2,3,3,1
7965,2,2,4,5,1,3,1
17570,2,1,10,2,5,1,1
2283,1,1,1,1,1,1,0
18117,1,2,3,5,2,1,1
22852,2,1,3,2,3,3,0
19333,1,1,5,1,6,3,1
1745,2,1,7,3,3,2,0
7786,2,1,4,2,1,1,0
6134,2,1,5,1,1,1,1
8362,1,2,3,1,4,1,1
14662,1,1,6,2,3,1,0
10814,2,2,3,1,1,2,0
4802,2,1,2,5,1,2,0
1550,1,1,6,3,6,1,0
16527,1,1,5,1,4,2,0
3493,2,1,4,1,4,1,0
19631,1,1,4,1,1,1,1
6187,2,1,4,2,1,1,0
20265,2,1,11,2,5,1,0
14173,1,2,9,3,1,3,1
4922,2,1,4,3,1,1,1
7371,1,1,3,1,0,1,0
4212,1,6,5,1,3,1,0
3528,1,1,8,1,6,2,2
2325,1,1,5,1,3,1,1
16037,1,9,1,5,1,1,1
15472,1,1,9,5,2,1,0
16799,2,1,7,4,6,1,1
20419,1,1,6,1,0,1,0
19837,2,1,9,1,0,1,1
4824,2,8,5,2,2,1,1
21827,1,1,12,2,3,1,1
7290,2,1,5,4,4,1,1
16275,2,1,3,3,3,2,0
9447,1,4,7,6,4,1,0
15156,2,1,2,2,1,1,1
22566,1,1,5,2,1,1,0
17232,2,1,3,2,4,1,1
534,1,1,3,2,3,2,0
15881,1,1,5,4,2,1,1
9207,1,1,9,3,4,2,0
14090,2,8,9,1,0,1,1
5109,1,1,7,1,3,1,0
1345,1,2,9,3,1,3,0
20501,2,1,9,2,3,3,1
21494,1,1,8,1,1,1,0
4432,2,3,8,5,4,2,2
9922,1,1,4,1,2,1,0
19261,2,1,6,3,2,1,1
960,1,2,3,2,0,1,0
15211,1,1,8,1,3,1,0
14006,2,1,7,1,0,1,1
1884,1,1,5,4,1,2,0
1941,1,1,3,2,1,1,0
14367,2,1,1,2,3,1,0
5185,2,1,8,1,3,3,2
21080,1,1,7,5,2,1,0
12898,2,2,3,2,5,1,0
15627,2,1,3,1,4,1,0
11785,1,1,6,4,3,1,0
12971,1,1,5,5,7,1,0
7870,1,8,8,2,3,1,1
6448,2,1,3,1,4,1,0
8108,1,7,4,1,3,1,0
727,1,1,9,1,7,1,0
2079,1,1,6,3,4,1,0
8066,1,1,9,2,8,2,1
20237,2,4,2,1,1,1,0
22725,2,1,5,2,6,1,0
15009,1,1,6,2,3,1,1
7062,1,1,5,1,4,1,0
10892,1,1,8,2,3,1,1
4139,1,7,2,2,5,1,0
10422,1,1,9,2,5,1,0
3540,1,1,1,1,3,2,1
789,1,1,5,1,4,1,1
18511,2,2,5,4,5,1,0
20587,2,1,10,4,4,1,0
2941,2,1,5,1,2,1,1
18926,1,8,5,1,1,1,1
18721,1,1,5,1,2,1,0
7063,1,1,3,2,0,1,1
12048,2,1,3,1,1,1,0
22966,2,9,6,1,1,1,1
3288,1,1,2,2,2,1,0
21731,1,1,5,2,4,1,0
1420,2,1,4,1,1,1,2
11449,2,1,2,4,2,1,1
10795,2,1,5,1,3,1,1
3504,1,1,2,1,1,1,0
9149,1,4,2,2,2,1,0
5847,2,1,9,3,1,1,1
11982,2,1,6,1,2,1,1
652,1,1,7,3,0,1,0
16841,2,1,7,1,0,2,2
20680,1,1,5,5,2,3,2
14672,1,1,3,1,0,1,0
13767,2,1,6,4,5,1,1
9599,1,5,1,1,2,1,0
15771,1,1,7,2,2,1,1
18449,1,8,3,3,2,2,1
431,1,1,8,2,5,1,0
14232,1,2,10,3,0,2,1
5136,1,1,6,1,7,1,0
4273,2,1,3,1,0,1,0
7755,2,1,7,3,6,3,0
20752,1,1,9,2,1,2,1
2672,2,8,7,2,4,1,1
3274,1,5,2,2,3,1,1
3793,2,1,9,1,4,1,0
18948,2,8,4,1,2,1,0
360,1,1,9,1,2,1,0
3275,1,1,5,1,3,2,1
18210,1,2,3,1,4,1,0
7001,1,2,4,1,3,1,0
2227,1,1,8,4,1,2,0
18814,2,2,3,1,1,1,1
5940,2,1,7,5,3,1,0
15049,1,2,3,2,2,1,1
10017,1,6,4,1,5,1,0
13220,1,1,3,1,0,1,0
21508,2,1,3,1,2,1,0
15523,2,1,4,2,2,1,0
12761,2,1,4,4,4,1,1
15197,1,1,2,1,3,1,0
16918,2,1,2,3,6,1,0
736,1,2,2,2,1,2,0
4142,1,1,3,3,2,1,1
11672,1,1,1,2,3,1,2
16525,1,1,5,1,3,1,1
12142,1,1,5,1,3,1,0
6463,1,2,3,1,1,1,0
16168,1,7,4,1,2,1,0
20745,2,7,4,4,4,1,1
6224,1,1,6,1,2,1,1
920,2,1,8,2,4,1,1
17602,2,2,7,4,0,3,1
20287,2,5,8,2,4,2,2
8267,1,1,11,2,1,2,2
3057,2,1,10,2,4,1,0
4911,2,1,5,2,3,1,1
1722,2,1,5,1,3,1,0
19100,1,1,5,6,3,1,2
20641,1,1,4,1,1,1,0
9374,1,1,1,2,3,1,0
19283,2,8,5,5,4,1,0
2348,2,6,4,5,0,1,1
4272,2,2,7,2,5,1,1
16902,2,4,7,2,2,1,0
19256,1,1,8,1,4,1,1
27,1,1,5,4,3,3,1
11072,2,1,11,3,7,1,1
22878,2,1,4,1,2,1,0
11234,2,1,7,1,3,1,0
7976,2,9,10,4,3,1,1
1105,1,6,8,1,2,1,0
20775,1,1,10,4,4,1,0
3997,2,1,3,1,3,1,1
6207,2,1,4,1,2,1,1
11124,1,1,1,1,3,2,1
22419,1,2,9,1,6,3,1
6553,1,1,4,2,4,1,1
20302,2,1,11,6,4,1,0
13941,2,1,2,5,4,1,0
14386,1,1,9,1,2,3,1
12345,2,1,5,2,4,3,1
1944,2,1,4,1,2,2,1
7892,1,1,3,1,1,1,0
5488,1,1,3,1,1,1,0
10370,1,1,9,2,2,2,1
1193,1,2,6,1,3,3,2
8498,1,8,9,2,2,1,0
1675,2,1,9,3,1,1,1
5522,1,1,3,5,1,1,1
16633,2,7,4,1,0,1,1
1867,1,1,5,1,2,1,0
9458,2,1,8,3,1,2,0
19003,2,1,5,1,4,1,0
6403,2,2,10,5,3,1,0
21330,1,1,9,1,0,1,0
11050,2,1,6,1,7,1,1
15246,2,1,12,1,3,2,1
19099,1,1,9,2,3,1,1
20479,2,1,5,1,4,1,0
18894,2,1,9,2,3,1,0
16518,2,1,8,1,3,1,1
18896,2,1,5,2,0,1,1
14776,1,1,4,2,1,1,1
15667,1,1,8,1,2,1,0
16578,2,1,2,4,4,1,1
14110,2,8,5,1,4,1,1
15976,2,9,8,4,6,3,2
6729,1,1,6,5,4,1,1
5835,1,1,4,1,4,1,0
20630,1,4,8,1,2,2,0
13725,1,1,2,2,2,1,1
1056,1,5,5,3,1,1,1
16314,1,1,1,3,3,1,0
14670,1,1,9,2,3,1,0
8841,1,1,9,1,1,2,1
9977,2,2,10,1,4,2,1
21123,1,2,4,1,2,1,0
6563,1,1,4,2,4,1,0
14127,2,1,9,1,0,2,1
408,2,1,4,4,0,3,1
18433,1,2,10,2,8,1,0
18993,2,3,2,1,0,1,1
7280,2,1,10,1,1,1,1
22383,1,1,9,3,3,2,2
10653,1,1,6,1,2,1,0
7504,1,5,7,1,2,1,1
1232,2,1,7,1,1,1,1
9312,1,2,3,5,4,1,0
15109,1,8,1,6,2,1,1
736,2,1,6,5,4,1,0
20046,2,1,3,1,1,1,0
9551,1,1,7,3,0,1,1
17543,1,8,11,4,7,3,1
266,1,1,5,2,4,1,1
8553,1,1,3,5,4,3,0
16981,1,7,7,4,1,1,1
18006,1,1,5,3,0,1,1
14684,2,1,3,1,3,1,0
704,2,1,5,2,1,1,0
20838,1,5,2,4,8,1,0
5196,1,2,5,1,3,1,1
3411,2,1,7,2,4,1,1
6666,2,1,4,1,3,1,0
22516,2,1,3,5,5,1,1
4956,1,2,6,4,3,2,0
15002,2,1,9,3,3,2,0
5031,1,1,4,1,3,1,1
22788,2,1,9,3,2,1,1
9321,1,1,4,1,5,1,0
1466,1,8,1,2,3,1,0
18768,1,1,11,3,2,1,1
7567,1,2,11,6,3,2,1
19180,1,1,9,1,0,1,1
16803,2,1,5,2,3,1,0
11417,2,1,7,2,2,1,0
8825,1,1,9,1,3,2,0
8864,2,1,2,2,6,1,1
17480,1,1,4,1,5,1,0
11660,1,1,4,5,0,1,0
1370,2,5,5,4,1,2,0
2920,2,1,6,1,3,1,0
9721,2,1,3,5,7,2,0
1459,1,1,4,1,1,1,0
10608,2,1,5,1,7,3,1
15539,2,1,9,6,0,1,0
11850,2,6,3,4,2,1,1
14706,2,5,4,5,2,1,0
20267,1,9,9,3,5,1,1
13922,2,2,5,4,3,2,2
17307,2,1,5,5,7,1,0
6336,2,1,5,4,0,1,1
21514,1,1,5,3,3,2,1
9833,2,5,5,5,3,1,0
10765,1,2,10,1,6,2,1
16338,1,1,7,2,4,3,0
3711,2,1,10,1,4,2,1
16871,1,1,2,1,1,1,1
10960,2,1,11,2,4,1,0
10390,2,5,4,2,6,1,0
16493,2,3,4,1,4,2,0
10434,2,1,5,2,1,1,0
9279,1,1,6,1,3,1,1
19434,1,1,8,1,4,1,1
5138,1,1,3,1,1,1,0
20665,1,1,3,4,3,1,0
8113,1,2,10,5,3,1,1
4112,1,1,9,2,3,1,0
12742,2,1,4,1,0,1,0
462,2,1,3,1,1,1,0
12353,1,1,1,1,4,2,1
15509,2,1,9,5,2,1,0
22919,2,1,7,1,4,1,1
118,2,1,7,1,2,1,1
615,1,1,5,1,3,2,2
2679,1,7,6,2,1,3,0
17407,1,4,7,2,5,2,0
17183,1,1,7,4,3,3,2
11497,2,1,7,2,3,1,0
2325,2,1,2,1,2,1,1
15798,2,1,5,2,4,1,1
14712,2,1,2,3,3,1,1
22184,1,1,5,5,6,3,0
14705,1,1,9,5,1,1,0
20100,1,1,9,5,0,1,0
4991,2,8,5,3,3,2,2
6227,1,1,4,1,0,1,0
15021,1,1,6,2,3,1,1
7912,2,1,5,2,2,1,1
16745,1,1,7,1,2,1,0
3529,1,1,8,1,3,1,0
6616,2,1,6,2,4,1,0
12345,1,1,7,6,5,1,1
2637,1,1,4,1,2,1,0
1766,1,1,5,5,2,1,0
7631,1,2,5,5,2,1,1
5820,2,1,7,5,3,1,0
9971,2,1,3,1,0,1,0
21743,1,1,5,2,3,1,0
19562,1,1,3,1,0,1,1
14788,1,1,5,1,6,3,1
8755,2,1,9,1,2,1,0
21114,2,1,3,1,0,1,0
14209,2,1,3,4,0,1,1
15169,1,4,10,1,3,1,0
18996,1,2,7,1,5,1,1
9507,1,1,4,5,4,1,0
8484,1,2,5,2,0,1,1
12481,2,1,4,1,2,1,1
19903,2,1,9,1,2,1,1
11842,2,1,2,3,3,1,0
22043,2,2,1,4,3,1,0
8920,2,1,5,1,0,1,0
3752,2,2,7,5,2,1,0
3974,2,1,3,1,1,1,0
18619,1,8,5,3,3,1,1
7250,2,1,8,6,1,1,1
19770,1,1,9,2,0,1,1
14581,2,6,6,3,5,3,1
17450,2,1,4,1,4,1,0
20959,2,1,3,1,1,1,0
18235,1,1,2,1,1,1,0
16505,1,1,4,1,1,1,0
5770,1,2,9,1,0,1,0
14137,1,1,11,4,5,1,0
12687,2,1,9,6,4,3,2
11331,1,1,5,5,0,1,0
9424,1,1,7,1,4,1,0
1496,2,1,4,2,0,1,1
8406,2,1,5,4,4,2,2
17805,1,1,2,1,1,1,0
11519,2,1,5,4,3,2,2
21779,2,1,4,5,2,1,1
7805,1,1,2,1,2,1,2
12593,1,4,11,4,3,1,0
768,2,2,6,5,4,1,0
15130,1,1,3,1,5,1,0
16410,2,5,4,3,3,1,0
13875,1,1,4,1,1,1,1
1574,2,1,5,1,7,3,1
22379,1,1,7,1,1,1,0
10606,1,1,3,1,3,1,0
14360,1,1,5,4,2,1,0
14512,1,1,2,3,1,1,0
21231,2,1,5,5,5,3,0
7397,2,2,10,5,3,1,0
10345,1,1,8,5,3,1,0
22431,1,9,11,6,4,1,1
12000,1,6,6,1,1,1,0
16804,2,1,5,1,1,1,0
16886,2,9,6,4,4,1,1
17923,1,9,2,6,4,1,1
7157,1,1,3,4,3,1,0
22768,1,1,8,3,6,3,1
205,1,1,6,1,3,1,1
16549,2,1,6,5,0,3,0
13896,1,1,4,1,3,1,0
1751,1,1,9,3,4,1,1
9282,1,2,5,1,2,1,1
14187,1,2,5,2,3,2,0
10509,2,2,4,1,4,1,0
21836,1,1,3,1,0,1,1
3488,1,7,7,4,4,3,0
21011,2,1,4,1,0,1,1
2633,2,1,6,5,4,1,0
4317,1,7,1,3,4,3,0
6817,1,1,9,1,0,2,1
10303,1,1,12,1,2,1,0
9003,2,9,6,3,8,2,2
18812,2,1,3,1,0,1,1
22131,1,1,9,6,6,1,0
22171,1,1,10,1,2,3,1
9700,1,1,6,2,4,1,0
3689,2,1,9,1,3,2,1
19428,2,1,5,5,5,1,1
21542,2,1,6,4,4,1,1
8415,2,1,6,2,1,3,0
8921,1,1,5,2,1,1,1
4601,1,1,4,1,1,1,0
22856,2,2,3,1,0,2,0
17540,2,5,5,1,1,1,1
2277,1,1,4,1,4,1,1
11111,1,5,5,1,4,1,1
344,1,2,2,4,0,1,0
4689,1,1,9,5,3,2,0
6753,2,8,4,1,0,1,1
18194,2,6,2,4,3,1,0
467,2,1,4,5,6,1,1
10565,2,1,5,1,6,1,0
5841,1,1,5,2,3,1,0
21815,1,4,1,1,0,1,0
12030,1,1,5,1,2,1,0
9602,1,1,11,5,5,1,0
10790,1,1,2,1,0,1,0
18396,2,7,5,4,5,1,0
12595,2,1,3,1,2,1,0
17707,2,1,6,3,2,3,2
10032,1,1,10,1,2,2,1
269,2,1,5,5,1,2,0
13476,2,8,5,3,6,2,1
9819,2,1,9,3,5,2,1
937,1,9,10,6,5,1,1
375,2,1,11,1,6,3,1
17775,1,7,9,1,2,1,1
11152,2,5,7,2,2,1,1
16997,1,2,5,5,3,1,0
18021,1,1,4,5,2,1,0
6492,1,1,1,3,2,1,0
8780,1,1,2,1,4,2,2
16369,2,1,2,1,1,1,0
6963,1,1,4,1,3,1,0
10826,2,1,5,3,4,1,1
2618,1,1,2,1,1,1,1
19328,1,1,3,1,4,1,1
17801,2,7,5,1,2,1,0
16629,1,1,2,1,4,1,0
17260,1,1,6,2,2,1,1
22776,2,2,2,5,4,3,1
17656,2,1,9,1,4,3,1
742,1,2,5,1,0,3,1
16066,2,5,9,1,2,1,1
20485,1,5,5,1,2,1,0
16540,2,1,5,2,8,1,0
7895,2,1,3,4,3,1,0
14394,2,5,11,6,5,3,1
21682,1,1,8,1,4,1,1
11481,2,1,8,5,4,2,0
8205,1,1,7,1,3,1,0
13035,2,1,8,4,1,1,1
3161,2,4,5,2,6,1,0
22484,1,2,4,5,2,1,0
15972,2,1,9,3,2,2,1
14893,1,1,5,1,4,1,1
19370,2,1,4,3,2,1,1
9274,1,1,5,5,3,1,0
13615,2,1,5,1,2,1,0
15255,2,1,5,5,4,1,0
22422,1,1,5,4,3,1,1
20652,2,1,7,2,1,2,0
7344,1,2,5,1,4,1,1
19480,2,1,8,4,3,1,0
13555,1,1,3,2,3,2,0
19373,1,2,5,5,1,1,0
21173,1,1,7,3,4,2,2
15924,1,2,5,3,3,3,2
11873,2,1,4,4,1,1,0
22549,2,1,7,2,0,1,0
15579,2,4,8,6,3,1,0
9484,1,1,6,1,1,1,0
5137,2,1,11,1,7,3,1
2869,1,1,9,1,2,1,1
11139,1,1,4,1,2,1,0
21567,2,2,7,2,4,1,0
22106,1,1,7,2,0,1,0
5756,2,8,5,1,0,1,1
2459,1,2,3,1,1,1,0
20747,2,6,9,1,5,1,0
11387,1,1,10,1,7,1,0
975,2,1,5,4,4,3,0
13589,1,1,5,2,3,1,1
15234,2,2,5,5,2,1,0
18706,1,2,9,4,4,1,1
22785,1,1,7,4,2,3,2
478,2,2,2,1,1,1,1
15897,1,1,2,1,0,1,1
4885,2,1,3,2,6,1,1
7635,1,1,5,4,1,1,1
7637,2,1,7,3,8,1,1
18623,2,1,5,2,6,1,1
1260,1,2,7,5,4,1,0
5225,2,1,9,5,5,1,0
15210,1,1,6,5,5,1,0
7343,1,3,3,2,3,2,0
12290,1,4,3,3,0,3,1
22686,2,1,2,1,1,2,0
3787,1,2,7,2,1,1,0
18298,1,1,10,2,1,1,1
16368,1,2,5,3,3,1,1
19804,2,6,3,1,3,2,2
17769,1,1,6,1,2,1,1
3504,2,1,9,1,3,2,2
11955,2,1,7,5,2,1,0
19282,2,1,2,5,2,3,1
15656,2,1,10,1,0,1,1
9766,1,8,3,1,2,1,0
5470,2,3,3,1,3,1,1
4737,1,1,3,1,3,1,1
6216,1,1,2,1,0,1,1
18441,2,1,7,3,3,1,0
10444,1,1,9,1,0,1,1
4010,2,7,5,1,2,2,2
14972,1,1,3,4,2,1,0
18691,1,1,5,2,3,1,0
7645,1,1,5,4,2,3,2
20088,1,1,4,4,3,2,0
10068,2,2,4,5,4,3,1
6231,1,1,3,4,4,1,0
8690,2,1,9,3,7,1,0
15306,2,1,9,1,3,3,1
14527,2,2,5,1,1,1,0
13853,2,1,7,2,3,3,0
3786,2,1,7,5,3,1,0
12748,2,1,9,1,1,1,1
1566,1,1,4,3,3,1,0
7298,1,4,4,1,3,2,0
9850,1,1,5,5,4,2,0
455,1,2,6,6,2,1,1
15601,2,5,10,3,2,1,0
4331,1,1,8,2,3,1,0
3384,1,1,7,1,0,2,1
14186,1,1,6,5,3,3,0
2551,1,1,8,2,1,3,1
8627,1,2,7,2,4,1,0
14088,1,1,4,5,3,2,0
8415,1,1,7,3,0,1,0
7449,2,1,5,5,2,1,0
2594,1,1,10,1,0,3,1
8132,1,1,5,2,3,3,1
1602,2,4,7,1,2,1,1
11169,2,1,5,3,6,1,0
9813,2,6,1,6,5,1,1
7758,1,1,9,1,1,1,1
21345,1,1,5,1,4,1,0
15890,2,1,7,1,1,1,1
5058,1,2,4,4,1,3,0
3761,2,1,9,2,3,1,2
152,1,1,7,6,0,1,1
8179,2,1,5,4,3,3,2
730,1,1,9,1,3,1,1
3108,1,1,8,4,2,3,0
7451,2,1,8,3,4,2,0
10047,2,1,3,3,3,1,1
1709,1,7,8,4,1,3,0
5142,2,1,5,1,2,1,0
4309,2,1,9,2,0,1,0
12981,1,1,4,2,3,1,1
5411,2,1,10,2,3,2,1
19868,1,1,2,3,2,2,2
7427,2,1,5,1,0,1,0
12973,1,1,6,1,3,1,1
18644,2,2,9,2,2,3,1
14191,1,1,3,5,1,1,1
2821,2,1,2,4,3,1,0
21747,2,1,6,3,4,1,1
565,1,1,7,1,2,1,0
11942,2,6,9,3,4,3,1
13336,1,1,3,1,3,1,2
10208,1,1,9,5,0,1,0
8670,1,1,8,1,1,1,1
7473,2,1,4,5,2,1,0
19280,2,1,8,3,4,2,2
21660,1,1,6,1,2,1,1
12867,2,1,2,1,3,1,0
311,1,1,5,1,4,1,0
4682,1,1,6,1,1,1,0
3434,2,1,3,1,0,1,0
3692,2,5,5,1,0,1,1
7689,1,1,7,1,0,1,1
11965,2,1,7,1,3,2,0
19409,2,1,5,5,4,1,1
1616,1,2,5,2,3,3,1
4111,1,2,9,1,5,2,1
5062,1,1,4,1,2,3,1
6101,1,1,8,4,3,1,0
11897,1,1,5,1,4,1,0
16515,2,1,4,3,5,3,1
16559,1,1,2,4,3,3,1
7801,2,1,4,2,1,1,0
884,2,7,10,2,3,1,0
20532,1,1,4,1,3,1,1
10965,2,4,5,1,0,1,1
21633,2,7,5,2,3,1,0
5208,2,1,2,5,1,2,0
10636,1,1,3,2,0,1,1
1404,1,1,7,4,0,1,1
991,2,1,5,5,1,1,1
11571,2,2,5,4,0,1,1
10302,1,7,3,3,0,1,0
17429,2,7,5,5,4,1,0
2907,1,1,5,2,2,2,1
1207,2,1,8,4,6,2,2
14679,1,1,7,1,8,2,1
6440,1,1,5,3,0,1,0
9380,1,1,6,3,1,3,1
9049,2,1,6,5,1,1,0
16545,1,1,4,3,1,1,0
22233,1,1,7,6,4,1,1
4037,2,1,2,4,2,2,0
17975,2,1,7,3,0,1,1
20259,1,2,7,2,2,1,1
1349,2,2,10,1,5,1,0
18020,1,1,5,5,0,1,0
6256,2,1,3,2,2,1,1
14560,2,7,3,4,4,1,1
2138,1,2,6,5,1,1,1
19559,1,1,2,2,3,3,0
20594,1,1,3,5,5,1,0
7449,1,1,5,3,2,3,1
8031,2,1,3,1,1,1,0
4468,2,8,3,1,1,1,1
9244,1,1,5,2,1,1,0
50,1,9,2,2,1,1,1
193,2,1,9,1,2,2,1
15943,1,1,3,2,5,1,0
6796,1,1,9,3,2,2,2
4753,1,1,5,2,4,1,1
11280,2,1,7,2,0,1,1
11538,1,1,5,1,3,1,1
2388,1,1,3,5,2,1,0
9942,1,9,10,5,3,1,1
4865,1,2,10,5,4,1,2
14122,2,2,4,2,3,1,1
14031,2,1,5,4,3,2,0
15047,1,1,2,2,3,1,2
5757,1,2,3,2,3,2,1
1637,2,1,8,1,5,1,1
14455,2,1,5,5,3,1,0
5903,2,2,12,1,2,3,1
1625,1,1,2,4,2,1,1
6216,1,1,8,1,0,1,1
6406,1,7,5,3,2,1,1
13316,1,8,5,4,6,3,1
5724,1,1,4,1,0,1,1
182,1,1,9,1,5,2,1
19440,1,1,7,3,1,1,0
15512,2,1,10,1,2,2,1
14728,2,2,7,2,6,1,0
4256,1,1,4,1,1,1,0
7328,1,1,4,1,1,1,0
12115,1,1,11,1,2,1,1
16742,1,2,5,5,5,1,1
9841,2,1,7,1,1,1,1
22585,2,1,5,1,3,1,0
6315,2,1,9,3,0,2,1
17987,1,1,7,2,5,1,1
14747,2,1,7,2,3,1,1
11307,1,1,8,2,1,1,0
5511,1,1,4,4,3,1,1
5757,1,1,7,2,4,1,0
1864,1,4,4,2,5,2,0
22964,2,1,5,1,3,1,0
6538,2,1,9,2,4,1,0
3695,2,2,7,2,4,1,0
13039,1,5,9,2,6,1,0
12934,1,1,3,1,4,1,1
17741,1,1,3,1,5,1,0
11825,1,1,2,1,3,1,1
13610,2,1,5,4,8,3,1
4621,1,1,2,1,3,1,1
6660,2,1,7,2,0,1,0
12508,1,1,2,1,2,1,1
22760,1,1,6,2,2,1,0
3655,2,1,5,1,4,2,2
3678,2,1,4,1,1,1,0
10191,2,1,9,1,3,1,0
15692,2,1,5,2,1,3,0
6071,1,1,9,2,4,1,0
14818,2,4,3,4,4,1,0
4873,2,1,8,3,2,2,2
2475,1,1,4,1,5,1,0
18246,2,2,5,5,2,1,0
20722,1,1,3,1,2,1,0
16537,1,1,6,2,4,1,1
22872,2,5,4,5,4,1,1
386,1,1,4,5,0,1,0
11343,2,1,6,2,1,1,0
14687,2,4,7,3,7,3,1
9260,1,1,4,1,1,1,0
3777,1,2,3,1,2,1,0
6903,1,1,2,1,2,1,1
15030,2,1,11,1,0,1,0
4059,1,1,5,1,0,1,0
11240,1,1,5,1,3,1,0
2750,1,1,2,1,2,1,0
7608,2,1,4,4,1,2,0
15671,2,1,11,5,1,1,0
19401,2,1,3,5,0,1,1
1019,1,1,2,2,3,1,1
15594,2,1,3,1,1,1,1
