Respondent ID,How easy is it to balance your work life and personal life where you work?,None,"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",Not listed (please specify),"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",[Insert text from Other],My employer states its values about diversity.,My employer is committed to creating an inclusive and equitable workplace.,I feel respected and valued in my workplace.,I believe the culture in my workplace is supportive.,Do you have any comments about work/life balance or work culture?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave.,Please indicate the reason(s) for your leave.,Open-Ended Response,How would you characterize the impact your time off had on your career progression?,Open-Ended Response,"On a scale of 1 to 10, with 10 being completely satisfied, how satisfied are you with your current position?",Recognition from Colleagues/Peers,Recognition from Leadership,Leadership Opportunities,Promotions,Compensation,Access to Manager(s),"Project, Committee, or Team Assignments",Open-Ended Response,None,Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Not listed (please specify),Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Other,Open-Ended Response,"Do you currently or have you ever had a mentor, sponsor, coach, or other advisor who helped you navigate your career?",Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, sponsor, coach, or other advisor?",Was the relationship part of a formal mentoring program?,Open-Ended Response,None,Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Have you advanced your career or experienced other benefits as a result of networking?,Open-Ended Response,I take initiative to identify new job opportunities.,I am likely to pursue job opportunities that are presented to me.,"I let my manager know what I want, with the expectation that it will generate growth opportunities.",I pursue job opportunities even if I do not fulfill all of the requirements on a job description.,I find that job opportunities I pursue don’t come to fruition.,I trust that I am compensated appropriately for my accomplishments.,I advocate for myself when appropriate so that my manager knows what I want and expect.,I believe I am being paid fairly for the work that I do.,I avoid discussions about salary and incentives.,"I lead the discussion, whether or not I am facilitating the meeting.",I contribute to discussions without hesitation.,I keep my thoughts to myself during meetings.,I volunteer to take meeting notes/minutes.,I have fair opportunities to be promoted.,I believe people of all genders have the same opportunities to be promoted in the industry.,I believe people of all ethnicities have the same opportunities to be promoted in the industry.,I believe people of all ages have the same opportunities to be promoted in the industry.,I believe people of all religious beliefs have the same opportunities to be promoted in the industry.,I believe people of all sexual orientations have the same opportunities to be promoted in the industry.,I believe people with disabilities and people without disabilities have the same opportunities to be promoted in the industry.,Open-Ended Response,Which of the following best describe your gender identity?,Not listed (please specify),Asian,Black,Indigenous,Latina/e/o/x,West Asian,Pacific Islander,White,Prefer not to answer,Not listed (please specify),Open-Ended Response,What country do you currently live in?,What country were you born in?,Is your first language the primary language of your workplace? ,"Yes, I have a disability","Yes, I have a neurodivergent condition",No,Prefer not to answer,"Yes, one or more children","Yes, one or more adults",No,Prefer not to answer,Asexual,Bisexual,Heterosexual,Gay or Lesbian,Pansexual,Queer,Prefer not to answer,Not listed (please specify),Which age group do you belong to?,What is the highest degree or education level that you have achieved?,None of the above,Agnostic,Ancestral or tribal beliefs,Atheist,Baháʼí,Buddhist,Christian,Daoist,Folk religionist or Spiritist,Hindu,Muslim,Jainist,Jewish,Pagan,Shintōist,"Spiritual, but not religious",Sikh,Zoroastrian,Prefer not to answer,Not listed (please specify),Full-Time Permanent Staff,Part-Time Permanent Staff,Temporary or contract Staff,Owner or founder,Independent consultant or freelancer,Retired,Unemployed,Not listed (please specify),Which of the following groups best describes your employment level?,Not listed (please specify),Which of the following groups best describes the organization that you work for?,Not listed (please specify),Approximately what is the size of your employer's workforce?,"In which of the following areas of publishing are you involved? Choose the function that most closely resembles your role, or self-describe in the comment box if your area is not listed.",Not listed (please specify),How long have you worked for your current employer?,How long have you worked in publishing and/or related industries?,"No, none of the above","Yes, a paid opportunity","Yes, an unpaid opportunity"
01361,Somewhat easy,,1,1,,1,,,,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,9,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,,1,,,1,,1,,1,,,1,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01362,Very easy,,1,1,,1,,,1,,1,,Agree,Strongly agree,Agree,Strongly agree,,No,,,,,,8,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Very satisfied,Satisfied,Very satisfied,,,1,1,1,1,1,1,,1,1,1,1,,1,,,Yes,No,Somewhat,Yes,No,,,,,1,1,,1,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,I do not know,,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,Often,I do not know,Agree,Disagree,Disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,1,,,,,,1,,,,1,,,,,,25-34 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Communications,,1 to 5 years,1 to 5 years,1,,
01363,Very easy,,,,,1,,,,,1,,Agree,Strongly agree,Agree,Strongly agree,,No,,,,,,8,Satisfied,Not applicable,Very satisfied,Not applicable,Satisfied,Not applicable,Satisfied,,1,,,,,,,,,,,,,,,,No,,,Yes,No,,,1,,,1,1,1,LESS OFTEN than before the pandemic,,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Agree,Strongly Agree,Strongly disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Disagree,Sometimes,Often,Rarely,Sometimes,Agree,Agree,Disagree,Agree,Disagree,Agree,,1,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01364,Somewhat easy,,1,1,,1,,1,1,,1,,Disagree,Disagree,Agree,Agree,,No,,,,,,7,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,,,1,1,,,,1,,1,1,,,,1,,,No,,,I do not know,,,,,,1,1,,1,,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,I do not know,,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Disagree,Sometimes,Often,Sometimes,Often,Agree,Disagree,Disagree,Agree,Agree,Disagree,,1,Non-binary or gender diverse,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,1,1,,,,,1,,,1,,,,,,,25-34 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Marketing,,Less than 1 year,Less than 1 year,1,,
01365,Very easy,,1,1,1,1,1,,1,,1,1,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Very satisfied,Not applicable,Not applicable,Very satisfied,Very satisfied,Very satisfied,,,1,1,1,,1,1,,1,1,1,,,1,,,No,,,No,,1,,1,1,,1,,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,Yes,,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly agree,Agree,Strongly agree,Not applicable,Rarely,Sometimes,Sometimes,Sometimes,Strongly agree,Disagree,Disagree,Agree,I do not know,Agree,,1,Woman,,,,,,,,1,,,,Canada,Canada,Yes,,,1,,,,1,,,,,1,,,,,25-34 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Production,,1 to 5 years,11 to 20 years,,,1
01366,Very easy,,,,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,,,,1,1,,1,,,,,1,,,,,,Yes,Yes,Yes,Not Applicable,,,,,1,1,,,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,,,Yes,,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Sometimes,Often,Sometimes,Sometimes,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Man,,,,,1,,,,,,,Brazil,Brazil,Yes,,,,1,,,1,,,,,1,,,,,65 years and older,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Foundation,,101 to 500,Research or data analytics,,21 years or more,6 to 10 years,,1,
01367,Very easy,,1,1,,1,1,,1,,1,1,Agree,Strongly agree,Strongly agree,Strongly agree,,Yes,6 to 12 months,Involuntary (i.e. Unemployment),,Mostly negative,,9,Very satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Very satisfied,Very satisfied,,,1,,1,1,,1,,1,,1,1,,1,,,No,,,No,,,,,,1,1,1,1,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly agree,Disagree,Disagree,Rarely,Rarely,Often,Often,Agree,Agree,Agree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Product Development,,1 to 5 years,1 to 5 years,1,,
01368,Somewhat easy,,1,1,1,1,,1,1,1,1,,Strongly agree,Strongly agree,Agree,Agree,,Yes,1 to 3 months,Illness (Self),,Mostly negative,,8,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,,1,,,,,1,,1,,,,,,Yes,Yes,Yes,Yes,Yes,,,1,,,,,1,LESS OFTEN than before the pandemic,,,,,NO CHANGE since the pandemic,I do not know,,Disagree,Disagree,Disagree,Strongly disagree,Not applicable,Agree,Disagree,Agree,Strongly agree,Rarely,Rarely,Sometimes,Rarely,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,,,,,1,,Prefer not to answer,Prefer not to answer,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Editorial or peer review,,11 to 20 years,21 years or more,1,,
01369,Not so easy,,1,,,,,1,,,,,Agree,Agree,Agree,Agree,,No,,,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,1,1,1,1,,,1,,1,1,,,,,Yes,No,Somewhat,Yes,I do not know,,,1,1,1,1,1,1,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Rarely,Rarely,Often,Sometimes,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Woman,,,,,,,,1,,,,Ecuador,Cuba,Yes,,,1,,1,,,,,,1,,,,,,25-34 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,Mid-level,,Academic Institution or Library,,2 to 10,Editorial or peer review,,Less than 1 year,1 to 5 years,1,,
01370,Very easy,,1,1,1,1,1,,,,1,1,Agree,Agree,Agree,Agree,,No,,,,,,5,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,Satisfied,,,1,1,1,,1,1,,1,1,1,,,1,,,Yes,No,Yes,Yes,Yes,,,1,,,1,1,,LESS OFTEN than before the pandemic,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,I do not know,,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Agree,Disagree,Agree,Agree,,,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,45-54 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Editorial or peer review,,11 to 20 years,21 years or more,,,1
01371,Very easy,,1,1,,1,,1,,,1,,Agree,Agree,Agree,Agree,,No,,,,,,4,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Not applicable,,1,,,,,,,,,,,,,,,,No,,,No,,,,1,,,1,,1,NO CHANGE since the pandemic,,,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,No,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Rarely,Sometimes,Often,Never,I do not know,Agree,Agree,Disagree,Agree,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Doctorate or Advanced Degree,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Acquisitions,,21 years or more,21 years or more,1,,
01372,Not so easy,,1,1,,1,,1,1,,1,,Disagree,Disagree,Disagree,Agree,,Yes,More than 1 year,Resigned,,Mostly negative,,4,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,,1,,,,,,,,,,,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01373,Somewhat easy,,,1,,1,1,,1,,1,1,Strongly agree,Agree,Agree,Agree,,No,,,,,,7,Satisfied,Satisfied,Dissatisfied,Very dissatisfied,Satisfied,Satisfied,Satisfied,,,1,1,1,1,,1,,1,1,,1,,1,,,Yes,Yes,Somewhat,No,,1,,,,,1,1,1,,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,I do not know,,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Rarely,Often,Sometimes,Sometimes,Disagree,Disagree,Strongly disagree,Disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,1,,,,,1,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Marketing,,1 to 5 years,1 to 5 years,1,,
01374,Somewhat easy,,1,1,,1,,,1,,1,,Agree,Agree,Agree,Agree,,No,,,,,,6,Satisfied,Satisfied,Dissatisfied,Very dissatisfied,Very dissatisfied,Very satisfied,Very satisfied,,,1,1,1,,,1,,1,,1,,,,,,No,,,No,,,,,1,,1,1,1,,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,No,,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Rarely,Often,Rarely,Sometimes,Strongly disagree,Disagree,Disagree,Disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,1,1,,,,,1,,,1,,,1,1,,,25-34 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Production,,1 to 5 years,6 to 10 years,,,1
01375,Somewhat easy,,1,,,1,,1,,,,,Strongly agree,Agree,Agree,Agree,,No,,,,,,7,Dissatisfied,Dissatisfied,Satisfied,Very dissatisfied,Dissatisfied,Very satisfied,Not applicable,,,1,,1,,,1,,1,,,,,1,,,No,,,No,,1,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,No,,Not applicable,Agree,Not applicable,Strongly disagree,Not applicable,Disagree,Agree,Disagree,Strongly disagree,Rarely,Always,Rarely,Never,Disagree,Strongly agree,I do not know,Agree,Strongly agree,Strongly agree,,,Woman,,,1,,,,,,,,,United States,United States,Yes,,,,1,,,1,,,,,1,,,,,25-34 years old,Prefer not to answer,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,Intermediate,,Publishing Services Provider,,"501 to 2,000",Customer Service,,1 to 5 years,1 to 5 years,1,,
01376,Not so easy,,1,1,1,1,,1,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,7,Very satisfied,Very satisfied,Dissatisfied,Satisfied,Dissatisfied,Very satisfied,Satisfied,,,1,,1,,,,,1,,1,,,,,,Yes,No,Yes,No,,,,1,,,1,1,1,LESS OFTEN than before the pandemic,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,I do not know,,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Often,Often,Rarely,Never,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,55-64 years old,Doctorate or Advanced Degree,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,2 to 10,Acquisitions,,11 to 20 years,21 years or more,,,1
01377,Very easy,,1,1,1,1,,,,,,,Agree,Disagree,Agree,Disagree,,Yes,3 to 6 months,Sabbatical,,Mostly positive,,3,Satisfied,Dissatisfied,Dissatisfied,Very dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,,,1,1,1,1,1,1,,1,,,,,,,,Yes,No,Somewhat,Yes,No,,,1,,1,1,1,,LESS OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,Yes,,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Disagree,Often,Often,Sometimes,Rarely,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,1,,,,,1,,,,,1,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Publishing Services Provider,,"2,001 to 10,000",Sales,,6 to 10 years,6 to 10 years,1,,
01378,Somewhat easy,,1,1,1,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Agree,,No,,,,,,8,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,,,1,1,1,1,,1,,1,1,1,1,,1,,,Yes,Yes,Yes,Yes,Yes,,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,Yes,,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Not applicable,Strongly agree,Agree,Strongly agree,Disagree,Rarely,Sometimes,Sometimes,Never,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Agree,,,Man,,1,,,,,,,,,,United States,Japan,Yes,,,1,,,,1,,,,1,,,,,,45-54 years old,Doctorate or Advanced Degree,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,Mid-level,,Academic Institution or Library,,"2,001 to 10,000",Editorial or peer review,,11 to 20 years,6 to 10 years,1,,
01379,Very easy,,1,1,1,1,,,1,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Yes,Less than 1 month,Illness (Family Member),,Neutral,,10,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,,,,,,,,,,,,,,,,,,No,,,No,,,,,,,,1,1,,,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,Yes,,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Rarely,Sometimes,Rarely,Rarely,I do not know,Disagree,Disagree,Disagree,Disagree,Disagree,,,Woman,,1,,,,,,,,,,United States,United States,Yes,,,1,,,,1,,,1,,,1,1,,,25-34 years old,Bachelor's Degree or equivalent,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Production,,1 to 5 years,1 to 5 years,1,,
01380,Not so easy,,,,,1,,,,,1,,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01381,Somewhat easy,,1,1,,1,,1,,,1,,Agree,Agree,Agree,Agree,,No,,,,,,6,Very satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,,,1,1,1,,,1,,1,1,1,,,1,,,No,,,No,,1,,1,1,1,1,1,1,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,Yes,,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Sometimes,Often,Sometimes,Sometimes,Agree,Disagree,Disagree,Disagree,I do not know,Agree,,1,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Not listed (please specify),,6 to 10 years,6 to 10 years,1,,
01382,Very easy,,1,1,1,1,,,1,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,7,Very satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,1,,1,,,1,,1,,1,,,1,,,Yes,Yes,Somewhat,Yes,No,,,1,,,1,1,,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,Yes,,Disagree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Often,Often,Rarely,Sometimes,Agree,Disagree,Strongly disagree,Agree,I do not know,Agree,,1,Man,,,,,,,,1,,,,United States,United States,Yes,,1,,,,,1,,,,1,,,,,,35-44 years old,Masters or equivalent,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Academic Institution or Library,,"2,001 to 10,000",Not listed (please specify),,6 to 10 years,6 to 10 years,,,1
01383,Not so easy,,1,1,,1,,,,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,8,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,,,1,,1,1,,1,,,,,,,1,,,Yes,I do not know,No,Yes,No,,,1,1,,1,1,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,Yes,,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Sometimes,Sometimes,Sometimes,Rarely,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,,,Woman,,,1,,,,,,,,,Canada,Canada,Yes,1,,,,,1,,,,,1,,,,,,45-54 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Academic Institution or Library,,"2,001 to 10,000",Research or data analytics,,11 to 20 years,1 to 5 years,1,,
01384,Not so easy,,1,,,,,,,,,,Agree,Strongly disagree,Disagree,Disagree,,No,,,,,,3,Dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,,,1,1,1,1,,,,,,,1,,,,,No,,,I do not know,,1,,,1,,,1,,,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,,No,,Strongly Agree,Strongly Agree,Agree,Disagree,Not applicable,Disagree,Not applicable,Disagree,Not applicable,Sometimes,Sometimes,Rarely,Never,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Woman,,,,,1,,,,,,,Mexico,Mexico,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Academic Institution or Library,,"2,001 to 10,000",Editorial or peer review,,11 to 20 years,11 to 20 years,1,,
01385,Somewhat easy,,1,1,,1,,1,1,,1,,Strongly agree,Disagree,Agree,Agree,,No,,,,,,7,Very satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,1,1,1,,,1,,1,,,,,1,,,No,,,No,,,,,1,,,1,1,,NO CHANGE since the pandemic,,,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Rarely,Often,Sometimes,Sometimes,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,,1,Not listed (please specify),,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,1,,1,,,,,,,,,1,,45-54 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Editorial or peer review,,21 years or more,21 years or more,1,,
01386,Very easy,,1,,,1,,,,,1,,Strongly disagree,Agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,Satisfied,Very satisfied,,,1,1,1,,1,1,,1,1,1,,,1,,,No,,,Yes,Yes,,,1,,,1,1,,NO CHANGE since the pandemic,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,I do not know,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Sometimes,Often,Rarely,Often,Strongly agree,Strongly agree,I do not know,I do not know,I do not know,I do not know,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,,,,1,,,25-34 years old,Masters or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Product Development,,1 to 5 years,1 to 5 years,1,,
